doc_id	word_id	word	pos	mention_ids	entity_ids
1580	1	J.	NNP	12978	1580:0
1580	2	Pinola	NNP	12978	1580:0
1580	3	was	VBD		
1580	4	elected	VBN		
1580	5	to	IN		
1580	6	the	DT	12979	1580:1
1580	7	board	NN	12979	1580:1
1580	8	of	IN	12979	1580:1
1580	9	this	DT	12979	1580:1
1580	10	personnel	NNS	12979	1580:1
1580	11	consulting	NN	12979	1580:1
1580	12	concern	NN	12979	1580:1
1580	13	,	,		
1580	14	increasing	VBG		
1580	15	its	PRP$	12980	1580:1
1580	16	size	NN		
1580	17	to	IN		
1580	18	nine	CD		
1580	19	members	NNS		
1580	20	.	.		
1580	0	Mr.	NNP	12981	1580:0
1580	1	Pinola	NNP	12981	1580:0
1580	2	is	VBZ		
1580	3	president	NN		
1580	4	and	CC		
1580	5	chief	JJ		
1580	6	operating	VBG		
1580	7	officer	NN		
1580	8	of	IN		
1580	9	Penn	NNP		
1580	10	Mutual	NNP		
1580	11	Life	NNP		
1580	12	Insurance	NNP		
1580	13	Co	NNP		
1580	14	.	.		
1529	0	Guillermo	NNP	12982	1529:2
1529	1	Ortiz	NNP	12982	1529:2
1529	2	's	POS	12982	1529:2
1529	3	Sept.	NNP		
1529	4	15	CD		
1529	5	Americas	NNPS		
1529	6	column	NN		
1529	7	,	,		
1529	8	``	``		
1529	9	Mexico	NNP	12983	1529:8
1529	10	's	VBZ		
1529	11	Been	VBN		
1529	12	Bitten	VBN		
1529	13	by	IN		
1529	14	the	DT		
1529	15	Privatization	NN		
1529	16	Bug	NN		
1529	17	,	,		
1529	18	''	''		
1529	19	is	VBZ		
1529	20	a	DT		
1529	21	refreshingly	RB		
1529	22	clear	JJ		
1529	23	statement	NN		
1529	24	of	IN		
1529	25	his	PRP$	12984 12985	1529:8 1529:2
1529	26	government	NN	12984	1529:8
1529	27	's	POS	12984	1529:8
1529	28	commitment	NN		
1529	29	to	IN		
1529	30	privatization	NN		
1529	31	,	,		
1529	32	and	CC		
1529	33	must	MD		
1529	34	be	VB		
1529	35	welcomed	VBN		
1529	36	as	IN		
1529	37	such	JJ		
1529	38	by	IN		
1529	39	all	DT		
1529	40	Americans	NNS		
1529	41	who	WP		
1529	42	wish	VBP		
1529	43	his	PRP$	12986 12987	1529:8 1529:2
1529	44	country	NN	12986	1529:8
1529	45	well	RB		
1529	46	.	.		
1529	0	The	DT	12988	1529:10
1529	1	Mexico	NNP	12988	1529:10
1529	2	-	HYPH	12988	1529:10
1529	3	United	NNP	12988	1529:10
1529	4	States	NNP	12988	1529:10
1529	5	Institute	NNP	12988	1529:10
1529	6	is	VBZ	12989	1529:9
1529	7	glad	JJ		
1529	8	to	TO		
1529	9	see	VB		
1529	10	such	JJ		
1529	11	a	DT		
1529	12	high	JJ		
1529	13	official	NN		
1529	14	as	IN		
1529	15	Mexico	NNP	12990 12991	1529:2 1529:8
1529	16	's	POS	12990 12991	1529:2 1529:8
1529	17	undersecretary	NN	12990	1529:2
1529	18	of	IN	12990	1529:2
1529	19	finance	NN	12990	1529:2
1529	20	view	VB		
1529	21	his	PRP$	12992 12993	1529:8 1529:2
1529	22	country	NN	12992	1529:8
1529	23	's	POS	12992	1529:8
1529	24	reforms	NNS		
1529	25	``	``		
1529	26	in	IN		
1529	27	the	DT		
1529	28	context	NN		
1529	29	of	IN		
1529	30	a	DT		
1529	31	larger	JJR		
1529	32	,	,		
1529	33	world	NN		
1529	34	-	HYPH		
1529	35	wide	JJ		
1529	36	process	NN		
1529	37	''	''		
1529	38	of	IN		
1529	39	profound	JJ		
1529	40	change	NN		
1529	41	toward	IN		
1529	42	free	JJ		
1529	43	-	HYPH		
1529	44	market	NN		
1529	45	economics	NNS		
1529	46	,	,		
1529	47	especially	RB		
1529	48	in	IN		
1529	49	the	DT		
1529	50	statist	JJ		
1529	51	countries	NNS		
1529	52	.	.		
1529	0	Having	VBG		
1529	1	said	VBD		
1529	2	that	DT	12994	1529:9
1529	3	,	,		
1529	4	we	PRP	12995	1529:10
1529	5	must	MD		
1529	6	caution	VB		
1529	7	against	IN		
1529	8	an	DT		
1529	9	apparent	JJ		
1529	10	tendency	NN		
1529	11	to	TO		
1529	12	overstate	VB		
1529	13	the	DT		
1529	14	case	NN		
1529	15	.	.		
1529	0	It	PRP		
1529	1	is	VBZ		
1529	2	not	RB		
1529	3	quite	RB		
1529	4	true	JJ		
1529	5	,	,		
1529	6	for	IN		
1529	7	example	NN		
1529	8	,	,		
1529	9	that	IN		
1529	10	the	DT	12996	1529:8
1529	11	Mexican	JJ	12996	1529:8
1529	12	government	NN	12996	1529:8
1529	13	has	VBZ		
1529	14	``	``		
1529	15	privatized	VBN		
1529	16	''	''		
1529	17	Mexicana	NNP	12997	1529:0
1529	18	de	NNP	12997	1529:0
1529	19	Aviacion	NNP	12997	1529:0
1529	20	,	,		
1529	21	as	IN		
1529	22	Mr.	NNP	12998	1529:2
1529	23	Ortiz	NNP	12998	1529:2
1529	24	claims	VBZ		
1529	25	.	.		
1529	0	In	IN		
1529	1	the	DT		
1529	2	same	JJ		
1529	3	sentence	NN		
1529	4	he	PRP	12999	1529:2
1529	5	contradicts	VBZ		
1529	6	himself	PRP	13000	1529:2
1529	7	when	WRB		
1529	8	he	PRP	13001	1529:2
1529	9	reports	VBZ		
1529	10	that	IN		
1529	11	the	DT	13002	1529:8
1529	12	government	NN	13002	1529:8
1529	13	still	RB		
1529	14	retains	VBZ		
1529	15	40	CD		
1529	16	%	NN		
1529	17	of	IN		
1529	18	the	DT		
1529	19	total	JJ		
1529	20	equity	NN		
1529	21	of	IN		
1529	22	the	DT	13003	1529:0
1529	23	airline	NN	13003	1529:0
1529	24	.	.		
1529	0	How	WRB		
1529	1	can	MD		
1529	2	a	DT	13004	1529:1
1529	3	company	NN	13004	1529:1
1529	4	be	VB		
1529	5	considered	VBN		
1529	6	``	``		
1529	7	privatized	VBN		
1529	8	''	''		
1529	9	if	IN		
1529	10	the	DT		
1529	11	state	NN		
1529	12	is	VBZ		
1529	13	so	RB		
1529	14	heavily	RB		
1529	15	represented	VBN		
1529	16	in	IN		
1529	17	it	PRP	13005	1529:1
1529	18	?	.		
1529	0	-LRB-	-LRB-		
1529	1	True	UH		
1529	2	,	,		
1529	3	the	DT	13006	1529:8
1529	4	Mexican	JJ	13006	1529:8
1529	5	government	NN	13006	1529:8
1529	6	has	VBZ		
1529	7	granted	VBN		
1529	8	``	``		
1529	9	control	NN		
1529	10	''	''		
1529	11	over	IN		
1529	12	the	DT	13007	1529:0
1529	13	airline	NN	13007	1529:0
1529	14	to	IN		
1529	15	a	DT		
1529	16	new	JJ		
1529	17	private	JJ		
1529	18	consortium	NN		
1529	19	,	,		
1529	20	but	CC		
1529	21	its	PRP$	13008	1529:8
1529	22	propensity	NN		
1529	23	to	TO		
1529	24	take	VB		
1529	25	back	RB		
1529	26	what	WP		
1529	27	it	PRP	13009	1529:8
1529	28	gives	VBZ		
1529	29	is	VBZ		
1529	30	too	RB		
1529	31	well	JJ		
1529	32	known	JJ		
1529	33	to	TO		
1529	34	permit	VB		
1529	35	one	PRP		
1529	36	to	TO		
1529	37	be	VB		
1529	38	sanguine	JJ		
1529	39	.	.		
1529	40	-RRB-	-RRB-		
1529	0	Regrettably	RB		
1529	1	,	,		
1529	2	too	RB		
1529	3	,	,		
1529	4	Mr.	NNP	13010	1529:2
1529	5	Ortiz	NNP	13010	1529:2
1529	6	resorts	VBZ		
1529	7	to	IN		
1529	8	the	DT		
1529	9	familiar	JJ		
1529	10	``	``		
1529	11	numbers	NNS		
1529	12	game	NN		
1529	13	''	''		
1529	14	when	WRB		
1529	15	he	PRP	13011	1529:2
1529	16	boasts	VBZ		
1529	17	that	IN		
1529	18	``	``		
1529	19	fewer	JJR	13012	1529:7
1529	20	than	IN	13012	1529:7
1529	21	392	CD	13012	1529:7
1529	22	-LCB-	-LRB-	13012	1529:7
1529	23	state	NN	13012	1529:7
1529	24	enterprises	NNS	13012	1529:7
1529	25	-RCB-	-RRB-	13012	1529:7
1529	26	currently	RB		
1529	27	remain	VBP		
1529	28	in	IN		
1529	29	the	DT		
1529	30	public	JJ		
1529	31	sector	NN		
1529	32	,	,		
1529	33	''	''		
1529	34	down	RB		
1529	35	from	IN		
1529	36	the	DT		
1529	37	``	``		
1529	38	1,155	CD		
1529	39	public	JJ		
1529	40	entities	NNS		
1529	41	that	WDT		
1529	42	existed	VBD		
1529	43	in	IN		
1529	44	1982	CD		
1529	45	.	.		
1529	0	''	''		
1529	1	But	CC		
1529	2	the	DT	13013	1529:7
1529	3	enterprises	NNS	13013	1529:7
1529	4	still	RB	13013	1529:7
1529	5	in	IN	13013	1529:7
1529	6	state	NN	13013	1529:7
1529	7	hands	NNS	13013	1529:7
1529	8	include	VBP		
1529	9	the	DT		
1529	10	biggest	JJS		
1529	11	and	CC		
1529	12	most	RBS		
1529	13	economically	RB		
1529	14	powerful	JJ		
1529	15	ones	NNS		
1529	16	in	IN		
1529	17	Mexico	NNP	13014	1529:8
1529	18	;	:		
1529	19	indeed	RB		
1529	20	,	,		
1529	21	they	PRP	13015	1529:7
1529	22	virtually	RB		
1529	23	constitute	VBP		
1529	24	the	DT		
1529	25	economic	JJ		
1529	26	infrastructure	NN		
1529	27	.	.		
1529	0	I	PRP	13016	1529:4
1529	1	refer	VBP		
1529	2	essentially	RB		
1529	3	to	IN		
1529	4	petroleum	NN	13017	1529:5
1529	5	,	,	13017	1529:5
1529	6	electric	JJ	13017	1529:5
1529	7	power	NN	13017	1529:5
1529	8	,	,	13017	1529:5
1529	9	banking	NN	13017	1529:5
1529	10	and	CC	13017	1529:5
1529	11	newsprint	NN	13017	1529:5
1529	12	.	.		
1529	0	Those	DT	13018	1529:5
1529	1	enterprises	NNS	13018	1529:5
1529	2	,	,		
1529	3	however	RB		
1529	4	,	,		
1529	5	are	VBP		
1529	6	not	RB		
1529	7	going	VBG		
1529	8	to	TO		
1529	9	be	VB		
1529	10	privatized	VBN		
1529	11	.	.		
1529	0	They	PRP	13019	1529:5
1529	1	are	VBP		
1529	2	officially	RB		
1529	3	considered	VBN		
1529	4	``	``		
1529	5	strategic	JJ		
1529	6	,	,		
1529	7	''	''		
1529	8	and	CC		
1529	9	their	PRP$	13020	1529:5
1529	10	privatization	NN		
1529	11	is	VBZ		
1529	12	prohibited	VBN		
1529	13	by	IN		
1529	14	the	DT		
1529	15	Mexican	JJ		
1529	16	Constitution	NNP		
1529	17	.	.		
1529	0	In	IN		
1529	1	language	NN		
1529	2	that	WDT		
1529	3	sidesteps	VBZ		
1529	4	the	DT		
1529	5	issue	NN		
1529	6	,	,		
1529	7	Mr.	NNP	13021	1529:2
1529	8	Ortiz	NNP	13021	1529:2
1529	9	writes	VBZ		
1529	10	,	,		
1529	11	``	``		
1529	12	The	DT		
1529	13	divestiture	NN		
1529	14	of	IN		
1529	15	nonpriority	NN		
1529	16	and	CC		
1529	17	nonstrategic	JJ		
1529	18	public	JJ		
1529	19	enterprises	NNS		
1529	20	is	VBZ		
1529	21	an	DT		
1529	22	essential	JJ		
1529	23	element	NN		
1529	24	of	IN		
1529	25	President	NNP		
1529	26	Carlos	NNP		
1529	27	Salinas	NNP		
1529	28	's	POS		
1529	29	plan	NN		
1529	30	to	TO		
1529	31	modernize	VB		
1529	32	Mexico	NNP	13022 13023	1529:3 1529:8
1529	33	's	POS	13022 13023	1529:3 1529:8
1529	34	economy	NN	13022	1529:3
1529	35	...	:		
1529	36	.	.		
1529	37	''	''		
1529	0	Yet	RB		
1529	1	clearly	RB		
1529	2	,	,		
1529	3	modernization	NN		
1529	4	must	MD		
1529	5	embrace	VB		
1529	6	its	PRP$	13024	1529:3
1529	7	key	JJ		
1529	8	industries	NNS		
1529	9	before	IN		
1529	10	it	PRP	13025	1529:3
1529	11	can	MD		
1529	12	be	VB		
1529	13	said	VBD		
1529	14	to	TO		
1529	15	have	VB		
1529	16	caught	VBN		
1529	17	the	DT		
1529	18	``	``		
1529	19	privatization	NN		
1529	20	bug	NN		
1529	21	.	.		
1529	22	''	''		
1529	0	The	DT		
1529	1	bottom	JJ		
1529	2	line	NN		
1529	3	,	,		
1529	4	however	RB		
1529	5	,	,		
1529	6	is	VBZ		
1529	7	not	RB		
1529	8	economic	JJ		
1529	9	but	CC		
1529	10	political	JJ		
1529	11	reform	NN		
1529	12	.	.		
1529	0	A	DT	13026	1529:6
1529	1	long	JJ	13026	1529:6
1529	2	succession	NN	13026	1529:6
1529	3	of	IN	13026	1529:6
1529	4	Mexican	JJ	13026	1529:6
1529	5	presidents	NNS	13026	1529:6
1529	6	arbitrarily	RB		
1529	7	nationalized	VBD		
1529	8	whatever	WDT		
1529	9	industry	NN		
1529	10	they	PRP	13027	1529:6
1529	11	took	VBD		
1529	12	a	DT		
1529	13	fancy	NN		
1529	14	to	IN		
1529	15	,	,		
1529	16	without	IN		
1529	17	having	VBG		
1529	18	to	TO		
1529	19	answer	VB		
1529	20	to	IN		
1529	21	the	DT		
1529	22	public	NN		
1529	23	.	.		
1529	0	To	TO		
1529	1	guarantee	VB		
1529	2	that	IN		
1529	3	Mexicana	NNP	13028	1529:0
1529	4	de	IN	13028	1529:0
1529	5	Aviacion	NNP	13028	1529:0
1529	6	and	CC		
1529	7	other	JJ		
1529	8	companies	NNS		
1529	9	will	MD		
1529	10	really	RB		
1529	11	be	VB		
1529	12	privatized	VBN		
1529	13	,	,		
1529	14	Mexico	NNP	13029	1529:8
1529	15	needs	VBZ		
1529	16	a	DT		
1529	17	pluri-party	JJ		
1529	18	political	JJ		
1529	19	system	NN		
1529	20	that	WDT		
1529	21	will	MD		
1529	22	ensure	VB		
1529	23	democracy	NN		
1529	24	and	CC		
1529	25	hence	RB		
1529	26	accountability	NN		
1529	27	.	.		
1529	0	Daniel	NNP	13030	1529:4
1529	1	James	NNP	13030	1529:4
1529	2	President	NNP	13030	1529:4
1529	3	Mexico	NNP	13030 13031	1529:4 1529:10
1529	4	-	HYPH	13030 13031	1529:4 1529:10
1529	5	United	NNP	13030 13031	1529:4 1529:10
1529	6	States	NNP	13030 13031	1529:4 1529:10
1529	7	Institute	NNP	13030 13031	1529:4 1529:10
1521	0	Chambers	NNP	13032	1521:3
1521	1	Development	NNP	13032	1521:3
1521	2	Co.	NNP	13032	1521:3
1521	3	said	VBD		
1521	4	its	PRP$	13033	1521:3
1521	5	Security	NNP		
1521	6	Bureau	NNP		
1521	7	Inc.	NNP		
1521	8	unit	NN		
1521	9	purchased	VBN	13034	1521:2
1521	10	two	CD	13035	1521:1
1521	11	security	NN	13035	1521:1
1521	12	concerns	NNS	13035	1521:1
1521	13	in	IN	13035	1521:1
1521	14	Florida	NNP	13035 13036	1521:1 1521:0
1521	15	that	WDT	13035	1521:1
1521	16	will	MD	13035	1521:1
1521	17	add	VB	13035	1521:1
1521	18	$	$	13035	1521:1
1521	19	2.1	CD	13035	1521:1
1521	20	million	CD	13035	1521:1
1521	21	of	IN	13035	1521:1
1521	22	annual	JJ	13035	1521:1
1521	23	revenue	NN	13035	1521:1
1521	24	.	.		
1521	0	Purchase	NN	13037	1521:2
1521	1	of	IN	13037	1521:2
1521	2	the	DT	13037 13038	1521:2 1521:1
1521	3	businesses	NNS	13037 13038	1521:2 1521:1
1521	4	serving	VBG	13037 13038	1521:2 1521:1
1521	5	Miami	NNP	13037 13038	1521:2 1521:1
1521	6	,	,	13037 13038	1521:2 1521:1
1521	7	Fort	NNP	13037 13038	1521:2 1521:1
1521	8	Lauderdale	NNP	13037 13038	1521:2 1521:1
1521	9	and	CC	13037 13038	1521:2 1521:1
1521	10	West	NNP	13037 13038	1521:2 1521:1
1521	11	Palm	NNP	13037 13038	1521:2 1521:1
1521	12	Beach	NNP	13037 13038	1521:2 1521:1
1521	13	,	,	13037 13038	1521:2 1521:1
1521	14	Fla.	NNP	13037 13038 13039	1521:2 1521:1 1521:0
1521	15	,	,	13037 13038	1521:2 1521:1
1521	16	is	VBZ		
1521	17	part	NN		
1521	18	of	IN		
1521	19	a	DT		
1521	20	plan	NN		
1521	21	by	IN		
1521	22	Chambers	NNS	13040	1521:3
1521	23	to	TO		
1521	24	expand	VB		
1521	25	in	IN		
1521	26	the	DT		
1521	27	growing	VBG		
1521	28	security	NN		
1521	29	industry	NN		
1521	30	.	.		
1521	0	Terms	NNS		
1521	1	were	VBD		
1521	2	n't	RB		
1521	3	disclosed	VBN		
1521	4	.	.		
1571	0	In	IN		
1571	1	finding	VBG		
1571	2	``	``		
1571	3	good	JJ		
1571	4	news	NN		
1571	5	''	''		
1571	6	in	IN		
1571	7	Berkeley	NNP	13041 13042	1571:7 1571:8
1571	8	's	POS	13041 13042	1571:7 1571:8
1571	9	new	JJ	13042	1571:8
1571	10	freshman	NN	13042	1571:8
1571	11	admissions	NNS	13042	1571:8
1571	12	plan	NN	13042	1571:8
1571	13	-LRB-	-LRB-		
1571	14	``	``		
1571	15	The	NNP	13043	1571:1
1571	16	Privileged	NNP	13043	1571:1
1571	17	Class	NNP	13043	1571:1
1571	18	,	,		
1571	19	''	''		
1571	20	editorial	NN		
1571	21	,	,		
1571	22	Sept.	NNP		
1571	23	20	CD		
1571	24	-RRB-	-RRB-		
1571	25	,	,		
1571	26	you	PRP		
1571	27	're	VBP		
1571	28	reading	VBG		
1571	29	the	DT	13044	1571:1
1571	30	headline	NN	13044	1571:1
1571	31	but	CC		
1571	32	not	RB		
1571	33	the	DT		
1571	34	story	NN		
1571	35	.	.		
1571	0	The	DT	13045	1571:8
1571	1	plan	NN	13045	1571:8
1571	2	indeed	RB		
1571	3	raises	VBZ	13046	1571:4
1571	4	from	IN		
1571	5	40	CD		
1571	6	%	NN		
1571	7	to	IN		
1571	8	50	CD		
1571	9	%	NN		
1571	10	the	DT		
1571	11	number	NN		
1571	12	of	IN		
1571	13	freshmen	NNS		
1571	14	applicants	NNS		
1571	15	admitted	VBN		
1571	16	strictly	RB		
1571	17	by	IN		
1571	18	academic	JJ	13047	1571:3
1571	19	criteria	NNS	13047	1571:3
1571	20	.	.		
1571	0	But	CC		
1571	1	that	DT	13048	1571:4
1571	2	does	VBZ		
1571	3	n't	RB		
1571	4	mean	VB		
1571	5	``	``		
1571	6	half	NN		
1571	7	of	IN		
1571	8	the	DT		
1571	9	students	NNS		
1571	10	attending	VBG		
1571	11	Berkeley	NNP	13049	1571:7
1571	12	''	''		
1571	13	will	MD		
1571	14	be	VB		
1571	15	admitted	VBN		
1571	16	this	DT	13050	1571:3
1571	17	way	NN	13050	1571:3
1571	18	.	.		
1571	0	The	DT	13051	1571:8
1571	1	plan	NN	13051	1571:8
1571	2	is	VBZ		
1571	3	talking	VBG		
1571	4	about	IN		
1571	5	applicants	NNS		
1571	6	admitted	VBN		
1571	7	,	,		
1571	8	not	RB		
1571	9	students	NNS		
1571	10	who	WP		
1571	11	enroll	VBP		
1571	12	.	.		
1571	0	Since	IN		
1571	1	the	DT		
1571	2	``	``		
1571	3	yield	NN		
1571	4	''	''		
1571	5	from	IN		
1571	6	this	DT		
1571	7	top	JJ		
1571	8	slice	NN		
1571	9	of	IN		
1571	10	applicants	NNS		
1571	11	is	VBZ		
1571	12	relatively	RB		
1571	13	low	JJ		
1571	14	,	,		
1571	15	boosting	VBG		
1571	16	admits	NNS		
1571	17	from	IN		
1571	18	40	CD		
1571	19	%	NN		
1571	20	to	IN		
1571	21	50	CD		
1571	22	%	NN		
1571	23	will	MD		
1571	24	boost	VB		
1571	25	registrants	NNS		
1571	26	from	IN		
1571	27	about	RB		
1571	28	31	CD		
1571	29	%	NN		
1571	30	to	IN		
1571	31	38	CD		
1571	32	%	NN		
1571	33	of	IN		
1571	34	the	DT	13052	1571:2
1571	35	class	NN	13052	1571:2
1571	36	.	.		
1571	0	In	IN		
1571	1	addition	NN		
1571	2	,	,		
1571	3	perhaps	RB		
1571	4	5	CD		
1571	5	%	NN		
1571	6	of	IN		
1571	7	registrants	NNS		
1571	8	will	MD		
1571	9	come	VB		
1571	10	from	IN		
1571	11	a	DT		
1571	12	new	JJ		
1571	13	category	NN		
1571	14	consisting	VBG		
1571	15	of	IN		
1571	16	applicants	NNS		
1571	17	whose	WP$		
1571	18	academic	JJ		
1571	19	credentials	NNS		
1571	20	``	``		
1571	21	narrowly	RB		
1571	22	missed	VBD		
1571	23	''	''		
1571	24	gaining	VBG		
1571	25	them	PRP		
1571	26	admission	NN		
1571	27	in	IN		
1571	28	the	DT		
1571	29	first	JJ		
1571	30	category	NN		
1571	31	.	.		
1571	0	But	CC		
1571	1	against	IN		
1571	2	that	DT		
1571	3	combined	VBN		
1571	4	increase	NN		
1571	5	of	IN		
1571	6	12	CD		
1571	7	%	NN		
1571	8	in	IN		
1571	9	students	NNS		
1571	10	chosen	VBN		
1571	11	by	IN		
1571	12	academic	JJ		
1571	13	criteria	NNS		
1571	14	,	,		
1571	15	the	DT	13053	1571:8
1571	16	plan	NN	13053	1571:8
1571	17	eliminates	VBZ		
1571	18	a	DT	13054	1571:6
1571	19	large	JJ	13054	1571:6
1571	20	category	NN	13054	1571:6
1571	21	in	IN	13054	1571:6
1571	22	which	WDT	13054	1571:6
1571	23	admissions	NNS	13054	1571:6
1571	24	now	RB	13054	1571:6
1571	25	are	VBP	13054	1571:6
1571	26	based	VBN	13054	1571:6
1571	27	on	IN	13054	1571:6
1571	28	grades	NNS	13054	1571:6
1571	29	,	,	13054	1571:6
1571	30	test	NN	13054	1571:6
1571	31	scores	NNS	13054	1571:6
1571	32	and	CC	13054	1571:6
1571	33	``	``	13054	1571:6
1571	34	supplemental	JJ	13054	1571:6
1571	35	points	NNS	13054	1571:6
1571	36	''	''	13054	1571:6
1571	37	for	IN	13054	1571:6
1571	38	factors	NNS	13054	1571:6
1571	39	such	JJ	13054	1571:6
1571	40	as	IN	13054	1571:6
1571	41	high	JJ	13054	1571:6
1571	42	-	HYPH	13054	1571:6
1571	43	school	NN	13054	1571:6
1571	44	curriculum	NN	13054	1571:6
1571	45	,	,	13054	1571:6
1571	46	English	NNP	13054	1571:6
1571	47	-	HYPH	13054	1571:6
1571	48	language	NN	13054	1571:6
1571	49	proficiency	NN	13054	1571:6
1571	50	and	CC	13054	1571:6
1571	51	an	DT	13054	1571:6
1571	52	essay	NN	13054	1571:6
1571	53	.	.		
1571	0	This	DT	13055	1571:6
1571	1	category	NN	13055	1571:6
1571	2	now	RB		
1571	3	accounts	VBZ		
1571	4	for	IN		
1571	5	about	RB		
1571	6	19	CD		
1571	7	%	NN		
1571	8	of	IN		
1571	9	admits	NNS		
1571	10	and	CC		
1571	11	22	CD		
1571	12	%	NN		
1571	13	of	IN		
1571	14	registrants	NNS		
1571	15	.	.		
1571	0	The	DT	13056	1571:8
1571	1	plan	NN	13056	1571:8
1571	2	thus	RB		
1571	3	will	MD		
1571	4	decrease	VB		
1571	5	by	IN		
1571	6	22	CD		
1571	7	%	NN		
1571	8	,	,		
1571	9	for	IN		
1571	10	a	DT		
1571	11	net	JJ		
1571	12	loss	NN		
1571	13	of	IN		
1571	14	10	CD		
1571	15	%	NN		
1571	16	,	,		
1571	17	the	DT		
1571	18	number	NN		
1571	19	of	IN		
1571	20	students	NNS	13057	1571:9
1571	21	admitted	VBN	13057	1571:9
1571	22	primarily	RB	13057	1571:9
1571	23	by	IN	13057	1571:9
1571	24	academic	JJ	13057	1571:9
1571	25	criteria	NNS	13057	1571:9
1571	26	.	.		
1571	0	Who	WP		
1571	1	will	MD		
1571	2	take	VB		
1571	3	over	RP		
1571	4	these	DT	13058	1571:9
1571	5	places	NNS	13058	1571:9
1571	6	?	.		
1571	0	The	DT	13059	1571:8
1571	1	plan	NN	13059	1571:8
1571	2	creates	VBZ		
1571	3	a	DT	13060	1571:10
1571	4	new	JJ	13060	1571:10
1571	5	category	NN	13060	1571:10
1571	6	of	IN	13060	1571:10
1571	7	students	NNS	13060 13061	1571:10 1571:5
1571	8	from	IN	13060 13061	1571:10 1571:5
1571	9	``	``	13060 13061	1571:10 1571:5
1571	10	socioeconomically	RB	13060 13061	1571:10 1571:5
1571	11	disadvantaged	JJ	13060 13061	1571:10 1571:5
1571	12	backgrounds	NNS	13060 13061	1571:10 1571:5
1571	13	,	,	13060 13061	1571:10 1571:5
1571	14	''	''	13060 13061	1571:10 1571:5
1571	15	a	DT	13060 13061	1571:10 1571:5
1571	16	concept	NN	13060 13061	1571:10 1571:5
1571	17	not	RB	13060 13061	1571:10 1571:5
1571	18	yet	RB	13060 13061	1571:10 1571:5
1571	19	defined	VBN	13060 13061	1571:10 1571:5
1571	20	,	,	13060 13061	1571:10 1571:5
1571	21	and	CC		
1571	22	gives	VBZ		
1571	23	them	PRP	13062	1571:5
1571	24	about	RB		
1571	25	10	CD		
1571	26	%	NN		
1571	27	of	IN		
1571	28	the	DT	13063	1571:2
1571	29	class	NN	13063	1571:2
1571	30	.	.		
1571	0	One	CD		
1571	1	of	IN		
1571	2	the	DT	13064	1571:8
1571	3	plan	NN	13064	1571:8
1571	4	's	POS	13064	1571:8
1571	5	authors	NNS		
1571	6	has	VBZ		
1571	7	defended	VBN		
1571	8	the	DT	13065	1571:10
1571	9	``	``	13065	1571:10
1571	10	socioeconomic	JJ	13065	1571:10
1571	11	disadvantage	NN	13065	1571:10
1571	12	''	''	13065	1571:10
1571	13	category	NN	13065	1571:10
1571	14	as	IN		
1571	15	perhaps	RB		
1571	16	making	VBG		
1571	17	more	JJR		
1571	18	sense	NN		
1571	19	than	IN		
1571	20	the	DT		
1571	21	current	JJ		
1571	22	affirmative	JJ		
1571	23	-	HYPH		
1571	24	action	NN		
1571	25	preferences	NNS		
1571	26	based	VBN		
1571	27	on	IN		
1571	28	race	NN		
1571	29	.	.		
1571	0	Perhaps	RB		
1571	1	it	PRP	13066	1571:10
1571	2	does	VBZ		
1571	3	.	.		
1571	0	But	CC		
1571	1	the	DT	13067	1571:10
1571	2	new	JJ	13067	1571:10
1571	3	category	NN	13067	1571:10
1571	4	does	VBZ		
1571	5	not	RB		
1571	6	replace	VB		
1571	7	or	CC		
1571	8	reduce	VB		
1571	9	Berkeley	NNP	13068	1571:7
1571	10	's	POS	13068	1571:7
1571	11	broad	JJ		
1571	12	racial	JJ		
1571	13	preferences	NNS		
1571	14	.	.		
1571	0	Nor	CC		
1571	1	will	MD		
1571	2	students	NNS	13069	1571:0
1571	3	from	IN	13069	1571:0
1571	4	racial	JJ	13069	1571:0
1571	5	-	HYPH	13069	1571:0
1571	6	minority	NN	13069	1571:0
1571	7	groups	NNS	13069	1571:0
1571	8	who	WP	13069	1571:0
1571	9	are	VBP	13069	1571:0
1571	10	admitted	VBN	13069	1571:0
1571	11	through	IN	13069	1571:0
1571	12	the	DT	13069 13070	1571:0 1571:10
1571	13	new	JJ	13069 13070	1571:0 1571:10
1571	14	category	NN	13069 13070	1571:0 1571:10
1571	15	be	VB		
1571	16	counted	VBN		
1571	17	against	IN		
1571	18	the	DT		
1571	19	affirmative	JJ		
1571	20	-	HYPH		
1571	21	action	NN		
1571	22	``	``		
1571	23	target	NN		
1571	24	''	''		
1571	25	for	IN		
1571	26	their	PRP$	13071	1571:0
1571	27	group	NN		
1571	28	.	.		
1571	0	The	DT	13072	1571:8
1571	1	plan	NN	13072	1571:8
1571	2	thus	RB		
1571	3	places	VBZ		
1571	4	a	DT		
1571	5	large	JJ		
1571	6	new	JJ		
1571	7	affirmative	JJ		
1571	8	-	HYPH		
1571	9	action	NN		
1571	10	program	NN		
1571	11	,	,		
1571	12	based	VBN		
1571	13	on	IN		
1571	14	``	``		
1571	15	socioeconomic	JJ		
1571	16	disadvantage	NN		
1571	17	,	,		
1571	18	''	''		
1571	19	on	IN		
1571	20	top	NN		
1571	21	of	IN		
1571	22	the	DT		
1571	23	existing	VBG		
1571	24	program	NN		
